sample_id,active_metal,metal_loading_wt,promoter,promoter_loading_wt,support_material,synthesis_method,calcination_temperature,calcination_time,reaction_temperature,pressure,gas_hourly_space_velocity,co2_ch4_ratio,ch4_conversion,co2_conversion,h2_co_ratio,catalyst_stability
catalyst_112,Pd,7.378702279686788,,0.0,ZrO2,sol_gel,414.46415220990485,3.2125134237813144,678.9337709732529,2.4405456298860764,13505.709870553545,1.1747831292124251,40.15042266116157,39.32317553488573,0.70866667463776,95.2345769169072
catalyst_113,Co,8.07648361081385,,0.0,CeO2,coprecipitation,629.8349529271067,4.266301448685674,717.3128289174523,3.004611996728039,25887.15109716844,1.0158930475039771,57.40609322337837,57.77901689699295,0.8429841479091345,88.68441920564581
catalyst_114,Pd,3.902751800617737,,0.0,Al2O3,sol_gel,409.1575299904481,2.6151645986721244,667.0843303488933,4.829291551578349,32921.657157233974,1.173092296190502,39.28519908891823,37.82165014167975,0.8970899238278139,73.37897210330893
catalyst_115,Ru,2.573547645343713,,0.0,TiO2,wet_impregnation,601.0264305853769,3.5946521110892524,643.9121976486747,2.4701376891661257,12726.892375419742,0.8103247627797948,30.648891009793207,30.23511797579529,0.5932232371419286,94.94956034641572
catalyst_116,Pd,1.9509821583556952,La,3.204131573451031,MgO,wet_impregnation,486.41527300383984,4.478351819591318,795.060327719446,1.6080994125145924,12453.985084426726,1.112304634427376,63.74971511821336,70.05923246644778,0.8838549598186476,79.73589206756421
catalyst_117,Ni,2.2802443181847654,Mg,0.6069246971121445,Al2O3,incipient_wetness,521.3100590270383,2.4041832440425868,807.6484025082395,1.2491671925202508,30376.88512599159,1.1986787415411908,64.64276573420673,62.137905373538366,1.0343614324951131,81.4747362829595
catalyst_118,Ru,8.9794379371642,La,2.2489232441066127,MgO,coprecipitation,477.849004728306,3.4710374035091585,724.2389257586781,4.310151582267498,39344.575222456086,1.107721957456536,43.39671507258331,43.23479456539948,0.7310464810138814,87.93621132128712
catalyst_119,Rh,2.707253633572095,La,3.0947409650386075,SiO2,wet_impregnation,529.4001579645895,5.337213463819071,788.7896418032209,1.7954251111011836,12584.667193763446,0.8170532837148131,57.21487778595082,58.88658349787919,0.8013551373934835,90.52913997150156
catalyst_120,Rh,2.3504379822458583,La,1.6233796344502998,TiO2,incipient_wetness,694.9428309551199,3.904072517475066,712.7664855437308,2.577905114280141,28377.870736239467,1.1140066175348229,51.56239092228029,53.502525974536816,0.8295234398270692,53.66800925302647
catalyst_121,Ni,1.345837140660925,La,4.508809960677118,SiO2,incipient_wetness,584.5909858498936,4.548805907233122,797.8061766617348,4.580470962826146,35466.7872866883,1.0455734339040248,64.92695969178635,60.3842670552085,0.8202705662888511,97.4372130080063
catalyst_122,Rh,7.715865317336547,Ca,3.295177671018404,Al2O3,coprecipitation,720.852223251035,2.421470135811224,610.6712601106645,3.034317157790314,25503.80925931078,0.9847787746683824,27.987401540405045,28.265126368086616,0.5,86.68988778664333
catalyst_123,Co,9.09010741605612,,0.0,ZrO2,sol_gel,712.9939698255752,2.91136967017244,892.7972548796378,3.6694015921857135,10417.107975896122,0.9021653938740878,70.22889954753771,76.68752161698741,1.0738544238437795,52.01365872471854
catalyst_124,Co,2.127102133895444,La,2.371680549531069,MgO,coprecipitation,445.58265388572687,3.94406201191016,876.0891543658223,3.083072567336851,34659.98907580334,0.8626553747895234,59.78107348804768,58.29841785615591,1.0723483647232992,71.09143950533371
catalyst_125,Ni,3.464121767626959,La,4.641587664242885,TiO2,wet_impregnation,670.3929102345421,3.984191354719546,603.8144669960681,4.969661601957881,36858.197395785726,0.926768990937978,32.77234503217488,33.06085033619751,0.5625764132420095,86.24201257982136
catalyst_126,Rh,7.5564160944545185,,0.0,TiO2,sol_gel,710.5789785998899,4.624647350724287,653.228630840912,3.1801076755877533,49386.78958098033,1.1749552265988474,46.18179824015794,49.11697783758504,0.5413215723026411,73.4429182431171
catalyst_127,Pd,5.880134849426635,Ca,2.9517384522938643,TiO2,incipient_wetness,603.344218766512,3.1901938052752823,769.5065978577048,3.7555412082003623,44932.91663443231,1.0545165415916993,55.4469641187293,55.02065985143345,0.8868221953781552,88.96410640955408
catalyst_128,Pd,9.926289562144271,Ca,0.4958904979360795,CeO2,incipient_wetness,560.5977263445153,5.200283874796638,661.2106903886696,3.220339797209145,39322.85184118699,1.0463941801040717,48.06447116455526,50.79253157298248,0.5113990421263791,75.1596401948558
catalyst_129,Co,1.3178021944621516,La,3.728668913656161,SiO2,incipient_wetness,480.992224066095,5.832293920477521,710.3822253906253,2.3077264653523164,15955.522013297788,0.922241686196086,35.019850075721834,36.57522826812878,0.5113523880148729,60.426036689178105
catalyst_130,Co,4.713596567637614,Ca,3.478090732484034,TiO2,incipient_wetness,401.28730544171145,4.478357349839363,706.6479031324072,4.176789325108337,13719.625592925287,1.0352809067793562,53.711197657559296,49.03675073821895,0.6836940835318247,60.821060262257305
catalyst_131,Pd,5.379378960193778,K,2.996844828314669,TiO2,wet_impregnation,640.8582576209924,2.091731245072168,696.6324012687556,3.545962604196616,15959.98944596974,1.0781662593312211,53.92104170192094,54.139924216008346,0.6438888083014656,57.07772128190163
catalyst_132,Ni,4.342798016857412,Ce,0.3127111344868422,SiO2,sol_gel,720.5467663278076,5.066354095886574,820.0847490126937,2.1977740419675467,16939.20297063829,1.055021305788092,57.390985185851136,59.52491138639224,0.9385875269991808,90.31050971050962
catalyst_133,Pt,6.289924247759784,Ce,0.9223812656681968,SiO2,coprecipitation,544.8941766609154,3.3380451549677286,607.8590125596195,1.096767055565421,43267.88174703094,0.909228323989125,26.01113315348461,28.303646458019056,0.5327478613354784,90.93094495403416
catalyst_134,Co,8.577402101126278,Mg,0.9305070892313866,MgO,coprecipitation,721.0573239182842,3.8327475469515706,744.8906616256065,1.5339198896637751,13224.060550284988,1.091175722789506,18.763337940181287,19.624606031032755,0.7736908324462937,52.749452051725925
catalyst_135,Ru,2.2181867404991698,K,3.756875430145228,ZrO2,incipient_wetness,662.7820625068558,5.826458484333832,620.6874049069263,1.2282188846050173,21287.482987728006,0.9046822734943624,33.94329037141108,32.24304515878477,0.5192635002850023,67.81794050671992
catalyst_136,Co,3.4132511808596204,Ce,0.7819090220172398,MgO,incipient_wetness,741.2358493614602,2.186002345760262,785.9098320598247,3.247971389867227,23836.81790006777,0.9260758084389435,51.53610051535654,48.82307845684705,0.8829152737264536,81.86190493642827
catalyst_137,Pd,8.450815377899556,Ca,3.9385650776385432,SiO2,incipient_wetness,649.7701785886912,3.977924525180372,893.865252114527,1.5798602895192682,39006.22910204459,0.8764762805859156,68.9222679205942,75.08441474400934,0.9803837364551088,66.7763058601673
catalyst_138,Ni,7.480072356968018,Ce,2.0899496693524218,SiO2,coprecipitation,435.53609803502576,4.7350164223081705,763.5316584782099,4.922067288004424,19096.37983445516,0.9615911505306192,71.03808864782981,71.73196961293391,0.848045129827424,53.92281659584536
catalyst_139,Ru,4.857674922734281,La,0.7047981376088464,Al2O3,sol_gel,665.6751658021669,2.86436181274123,629.2687530717899,4.447947633617089,28406.490579537585,1.0997134850783106,36.94624073989806,34.07873900734448,0.5,72.043514124654
catalyst_140,Pt,2.482357180890663,Ce,1.6510753243574876,MgO,coprecipitation,702.700602275454,4.077543438015749,661.4643822452138,4.511320312608163,45183.27419806117,1.1482313700184028,46.88516718545771,51.43293140773422,0.5,76.78307546156671
catalyst_141,Co,4.092968733481928,Ce,1.4121544934325585,TiO2,incipient_wetness,556.2913462454453,5.193376752897313,711.5798003750594,2.806787276926731,25895.25561941266,0.8373631887901183,30.877746377969224,28.94309065412,0.696881261851872,63.78262198805962
catalyst_142,Pd,3.4879752152505645,Ce,1.5617455094275678,ZrO2,sol_gel,657.0698630689694,2.7833632503476755,869.0873791270603,3.080762093006218,27904.11761280868,1.0231280767716806,91.40373653659324,88.90111569644151,0.9263128248107646,63.29141539413483
catalyst_143,Ru,2.81814101562241,Ce,0.9211241961901306,ZrO2,incipient_wetness,757.5958840031482,4.617170209299848,645.6312849666818,2.761293673473396,34611.92100279208,0.8333856339957534,41.37686045592999,41.41994844467123,0.6153863836988985,97.44396749177967
catalyst_144,Rh,7.526669932246516,Ca,1.6150559919310692,MgO,incipient_wetness,798.8312628326646,5.919129831418088,796.8402054061742,1.5193057958068703,37474.43990700117,0.837212194584011,60.33405822328328,66.04717936989653,0.7679592833265945,91.19249855154388
catalyst_145,Pd,1.996736007870623,,0.0,SiO2,incipient_wetness,703.8329640458527,5.952262266611096,870.3888032323946,3.606671674825704,22562.43179970928,0.9017287924713268,76.63180187828095,77.02162651407954,1.0520563927276985,84.17667297587748
catalyst_146,Co,3.1588670148035023,,0.0,Al2O3,sol_gel,456.7887959043976,3.3917656463286665,735.1052936716238,3.995305347853226,36045.90339526696,1.0483714269913724,48.252281235927256,47.97518930117049,0.7270485560714428,62.19079397945718
catalyst_147,Ni,7.085598058678906,K,1.625520077158495,MgO,wet_impregnation,674.530878674439,2.278564592649623,652.4644311527878,4.422949035623145,19087.182280940597,1.134816450097176,44.84004305257613,46.58118706754877,0.5,60.34543370198393
catalyst_148,Rh,3.7355176111665145,Mg,3.265813952656415,Al2O3,sol_gel,775.3219273793931,5.484817929052208,829.8194329605908,4.153789373013195,36599.39613903981,0.9041147430264012,71.65449729232809,72.520665898115,1.0246770447933085,68.70845059647162
catalyst_149,Ru,8.78107248570403,,0.0,TiO2,incipient_wetness,618.6592880751155,3.5216021958816386,893.0400985531978,1.4428823733052627,26901.937132477786,0.8168098700685622,66.61185742753179,63.681433018859394,1.1051301650843022,83.9690396638697
catalyst_150,Ru,7.785657132371055,Mg,4.024533884207193,CeO2,coprecipitation,407.2026222401818,5.851241428296104,818.0012976210969,2.2190043815445333,43175.78659435388,0.912608479365972,63.63849315037526,58.50330547939927,1.119820962921706,52.21393108811522
catalyst_151,Ni,8.420813272783288,K,0.3712043649419322,Al2O3,sol_gel,490.5405977365944,4.920984588360584,779.6424889150475,1.25796508499667,45089.57828648802,1.1509047051304715,47.36154083114337,51.99376814346113,0.7319690009058415,53.79051978515977
catalyst_152,Rh,3.567613045215848,,0.0,Al2O3,wet_impregnation,571.6730373585427,3.0711067019533367,836.7482539766195,3.293397382540872,36353.00280560282,0.9009228999357628,70.00645044462925,73.33267741287091,0.8213437426140077,93.66208733295645
catalyst_153,Pd,1.5821820416361845,Mg,4.7791224186037615,Al2O3,wet_impregnation,410.0567833109091,4.777801824522835,624.6621191135345,4.642706317740558,28577.329449021712,0.8550095099268062,30.80620598991364,28.776581692038462,0.5024659450360673,80.30276254841546
catalyst_154,Pd,6.7564500505991365,Ce,3.3821318116919614,MgO,coprecipitation,452.6773753888154,2.9367377872619427,836.025100546331,4.883064825899131,20507.02570394607,0.908627505900416,78.22942423801238,74.61458250934467,0.9700716695711656,53.40474637442112
catalyst_155,Ni,1.357893684897126,La,3.020358385356096,Al2O3,wet_impregnation,762.9520658851388,2.95542664160771,740.8925324042127,2.801861206631273,28918.853843820405,1.049007878291898,35.994415041451674,35.80932038817797,0.6367910468568001,74.795486165407
catalyst_156,Ru,1.4454716814429995,Ce,4.166585357365062,TiO2,wet_impregnation,737.5698450446896,3.139632086123844,738.8555865047551,2.754153954149742,18740.39337416521,0.9587187388345266,41.18211566768149,43.80300043540508,0.863082477577793,66.57071085448122
catalyst_157,Ni,1.403682112212118,Ca,2.25298509491567,CeO2,coprecipitation,771.7706777892456,2.6608157573514006,716.9617058824632,3.9194412353939136,45290.3422437939,1.068377201897003,62.276197518136335,59.74439160362051,0.6173791447429244,95.84290455127947
catalyst_158,Co,6.727612331650663,Ca,0.2556769072105036,Al2O3,incipient_wetness,503.0428881334888,2.2380988013910867,781.1386358848163,3.746359653970427,14579.505522636206,0.9535355532179918,29.956272172088,27.685736525711505,0.7903619398453905,76.38001552266289
catalyst_159,Ni,1.7216201267371312,Ce,1.773856459179921,ZrO2,incipient_wetness,776.69028464757,4.674290586891656,803.6009870017695,2.44767996335146,33746.43164834154,0.8040524736110974,79.20586343631787,80.98915918837235,0.930523587129889,58.24872710370054
catalyst_160,Ru,9.122079765572575,Mg,0.3322192217788744,MgO,wet_impregnation,613.5869890191055,2.5685484951738307,603.5119832192712,2.688137040510556,21801.628306166247,0.9944001975190412,16.136998220962987,14.920279189783583,0.5163084565526538,60.37046552056098
catalyst_161,Ni,8.610439266909161,Ce,3.4624641333461263,TiO2,sol_gel,571.9724309560593,4.69186648957773,682.6143522766256,2.2252539951128507,41559.406396831735,0.9785678065606328,51.61669978346372,55.30793735085091,0.7140978998241729,86.44884923612543
catalyst_162,Pt,6.4096675012020965,La,3.527929313219123,CeO2,incipient_wetness,675.3620073968548,3.4982115480804854,650.0580605096259,2.72211735384883,15703.76576327635,1.1560388140735234,47.79347503955034,43.257374911168895,0.557100457460068,68.1876933468231
catalyst_163,Pt,4.686660054057088,Mg,1.5560874753169678,CeO2,incipient_wetness,670.8482558940037,4.423116997810761,709.3781184592619,1.8715702170199604,49521.43864622367,0.981600648478446,52.92988960951613,52.77734248826252,0.7611623413649329,96.91770166353766
catalyst_164,Pt,4.457860416872202,Mg,0.1949800628745579,MgO,coprecipitation,412.3823163677374,3.551947039787478,648.0074809389582,1.0934083853127436,40248.544558007074,0.9834092035527564,46.68847772437365,43.10410020318712,0.5664669300750004,67.99057125352623
catalyst_165,Pt,9.953721757533891,,0.0,ZrO2,wet_impregnation,618.152448487321,2.3528068151594828,782.063202473079,1.6063371714795198,11237.50578925368,1.1882968614708993,91.37287586640063,85.31187463514587,0.6835658576554813,90.01519817300411
catalyst_166,Pt,8.44133476416777,Mg,3.545068621435159,SiO2,wet_impregnation,470.8683701087462,4.029785464478969,803.2161964556151,1.9401488592153004,43227.540420803074,1.017931063018075,67.82852629431663,74.60749647528112,0.7881308935780176,80.05924742821107
catalyst_167,Pt,8.041494965140785,K,3.6728896156070654,CeO2,sol_gel,520.195754240173,3.3032924702577997,837.7564175888757,2.8457820475492506,39232.72114847235,0.8591936589463339,82.30395174984308,89.00255201050065,1.0515901101448126,96.27338466394464
catalyst_168,Rh,4.181146664921042,La,2.2923321228462887,CeO2,incipient_wetness,415.19262531594137,4.983440154508048,764.7967438209522,1.230964207476695,37230.23571841943,0.9867128308924752,72.86975400767442,66.9479558577356,0.8949646756675237,91.45028108069818
catalyst_169,Co,5.70199730864918,K,2.813558495111696,TiO2,sol_gel,576.4894854621306,4.423021212556227,875.6204131819131,2.4490723483943646,39028.65852879797,1.1577810227296927,43.74617622928254,44.63962175674919,0.8799968806073948,77.52938966986751
catalyst_170,Rh,1.5352441198055269,Mg,0.0158392429035086,Al2O3,coprecipitation,656.0793246238495,3.1937396494475068,672.1147166098451,2.247596320017122,20241.90260419817,0.8123160198641792,52.900879162679466,57.4424979110128,0.723142835734358,84.68993396951497
catalyst_171,Ru,6.692896989692451,La,3.2223513856051684,SiO2,sol_gel,727.9191219938909,3.333629288636442,819.915356957998,3.1143124388887884,41735.76057221391,1.196218413108053,56.99747685356232,58.51254195486952,0.904183550179163,56.856813790440256
catalyst_172,Rh,7.895043395160275,K,4.229607198388661,Al2O3,incipient_wetness,645.4416456949834,2.354418855878716,746.2883429001632,1.3105973386864205,26301.721241297237,0.9628425956502512,55.41486991544824,51.10357196497998,0.7377327186176275,77.69795189417172
catalyst_173,Co,1.9084707997976933,Ca,4.344721261395725,MgO,coprecipitation,672.6994576360645,2.451726570744045,852.6223312195738,1.968924871298268,29130.39536780894,0.8580786051538641,65.74386270692631,61.94534630024695,1.1288158363690317,63.48821594761825
catalyst_174,Ru,1.198242291014353,,0.0,CeO2,sol_gel,633.3029969824463,5.368922985375791,764.6941348324925,1.8770958476955029,11346.76712855491,0.8858512293035211,64.55402861358431,60.52382832774203,0.7815305252028383,74.14802963743215
catalyst_175,Ru,8.39288792478334,La,2.773286740175478,SiO2,incipient_wetness,654.836334832362,4.105113841352811,738.9518150254025,1.9386137671033972,22127.762378441843,0.9159880475774436,37.78530270336206,40.93502274284883,0.7946762122559271,63.02765026144229
catalyst_176,Ru,8.414002810910487,La,3.608607763585896,SiO2,incipient_wetness,508.61881896449694,3.609786549734676,630.824475735727,1.7561580989101269,41320.66549266932,1.0860154875402734,36.70361844900793,37.31485494888543,0.5825558744832405,50.18335628761199
catalyst_177,Rh,1.7444391537191817,K,4.654436860304042,Al2O3,incipient_wetness,730.6858639724073,2.519719698142805,769.4953073025761,4.466191926996348,32872.36654428615,1.1628799286242488,59.52546496362336,58.064872693728745,0.903115653937991,96.2757639915252
catalyst_178,Rh,1.3806257430041309,Ce,2.823145254986316,SiO2,incipient_wetness,772.0683861753698,5.376994809623273,802.7543239393009,1.55646339556435,20169.255349947824,1.1502044906210465,65.77365230359173,60.90114870724217,0.8224831289748826,83.72194407367073
catalyst_179,Ru,5.278659470650664,Ce,3.171698698556021,MgO,wet_impregnation,799.7864992862523,2.4192322599902885,749.5712398517128,2.54048047961,44632.80660889421,0.9903870924046624,49.74069587157855,52.43445914777489,0.7157589613594453,52.51304096899867
catalyst_180,Ni,5.968624281880401,Ca,2.0789875034372507,SiO2,sol_gel,687.8615266442122,3.484646459142968,860.9289530045132,3.921985443835161,35908.52684251686,1.1184962382251418,74.5224326812166,68.94404508756861,1.0054162619628884,65.1501125006408
catalyst_181,Pd,7.139744925639494,K,2.340770706505152,MgO,wet_impregnation,631.6701021498889,2.3413653459372994,612.9020855600818,3.667466642203687,42932.37719282872,1.112806133973187,29.528759368831636,30.63930319536752,0.5359398422748187,68.19651433625293
catalyst_182,Co,2.119315591004592,,0.0,Al2O3,coprecipitation,565.4570699674541,3.9714583377897865,721.2869241764607,3.1237507136483758,33805.26699622726,0.8039695284511343,42.49753238792358,42.65929737616789,0.738405768113932,86.59083353705306
catalyst_183,Pd,9.784124409512922,Ce,0.6277510738132669,ZrO2,incipient_wetness,406.7790659558324,5.080632847028384,842.1466612094648,1.480828916482305,20623.31331834424,0.8070209453466516,92.16882677451952,92.49990692802346,0.9100703703997662,80.80927802505707
catalyst_184,Pd,6.818128674741375,Mg,4.870972219081786,MgO,wet_impregnation,738.8243307935597,2.0943798585821165,869.5681814024517,4.132793653194504,41215.04494283922,0.9831983036014286,62.62799538255563,57.1880633089504,0.9562866603268788,94.9941650318874
catalyst_185,Co,7.726999659370246,K,2.3690491419897333,MgO,coprecipitation,423.1377797788642,5.831159203952815,882.8172957282336,4.1407581725936335,49653.11606256882,1.0177929331201052,52.3412762378544,49.15717932470552,1.0039984506525197,93.01160536613952
catalyst_186,Ni,6.204685594783246,La,0.7348135479410484,CeO2,sol_gel,724.4495079733883,4.5438188286549135,716.4497118380987,3.696521182144252,20396.199169713316,0.9380768833976842,58.59529790285895,58.24358862928566,0.7795352611208308,52.91018845119047
catalyst_187,Ru,2.325727398510733,La,0.039207953859584,SiO2,coprecipitation,652.3687160916654,3.790693701641673,640.2824552706827,4.831736484227082,31186.388957824794,0.8967573176451556,47.23121804443952,43.22827046552496,0.5812448949973652,94.5756937767144
catalyst_188,Ru,5.919194278290654,La,2.1640800110473464,TiO2,incipient_wetness,417.5599770572021,2.662999119280624,733.6624916225672,1.8367418616317115,11999.161146387149,1.1374598656207295,41.61541838099579,45.449255241706695,0.8261803102222064,80.55385504416101
catalyst_189,Pd,5.702857450588479,Mg,1.095587397349692,SiO2,wet_impregnation,583.5853917509195,5.677549618290691,652.8286413991784,1.855828154752948,10521.18271028335,0.8056760197583069,47.20542769351933,45.83685790788213,0.6815960767292726,96.08650901146146
catalyst_190,Rh,7.81579186420995,La,0.8083571811848095,SiO2,wet_impregnation,590.760042587188,4.873324701488016,674.202094745725,3.562460734195549,36664.019161864766,0.8650798975234264,63.00324244014648,62.98932709715103,0.683965524370016,90.09957588042204
catalyst_191,Pd,9.335746615886038,Ca,1.143383898018044,ZrO2,wet_impregnation,653.7454755486749,2.8883034827732823,696.5009968978645,4.392168358405936,39154.45769079788,0.8381597109252843,53.98139164635492,53.77507635024944,0.6863887323331468,50.02125350898598
catalyst_192,Pd,4.580529629519413,Ce,4.597655123280249,TiO2,incipient_wetness,797.3020061691857,2.1796451959824634,828.3023770486176,2.486896265609373,25698.327449179204,1.101705989338809,59.313036946407706,62.72411885709721,1.0573561230809274,68.54351230767037
catalyst_193,Rh,6.909679663370885,Mg,1.2019945644675345,SiO2,wet_impregnation,476.63717829393033,5.672956346701748,630.541104884861,3.023831630939726,18834.11131852036,0.815571985330267,36.32487522931492,39.59744986272458,0.6297140554653922,84.51967505333931
catalyst_194,Pt,3.937045878387885,Ca,4.198298278543952,CeO2,incipient_wetness,457.5257401259255,3.7204115061192,871.1272715325426,4.383398201839871,26037.670498921867,1.1052433454405233,72.3194224295016,68.7802411773062,1.0636191312163323,65.9151055552253
catalyst_195,Ru,1.6404245665608954,K,0.3450379630640815,TiO2,sol_gel,776.3138082012431,4.0276817518473385,722.8236215451055,4.243514324031674,43433.03711642064,0.9328764132462418,46.71992154168527,48.1649751330343,0.8197063299005157,74.75165148110976
catalyst_196,Ni,4.827053668939245,Ca,0.1878554519945369,ZrO2,sol_gel,451.1467204889671,5.062187002063443,600.0034904266098,2.6662633139291687,30900.40724342354,0.821853768000389,29.30255605308905,27.72265987923201,0.5,52.49124529219083
catalyst_197,Pd,3.0186413495654056,K,3.3152359590171123,ZrO2,sol_gel,696.7585307834861,5.393701516362099,726.7887591040827,2.211723622561717,23011.805360921244,1.085048533239405,58.303079767137305,56.79817242792848,0.7997836075333551,97.97810809851651
catalyst_198,Pd,5.882239031163905,,0.0,MgO,coprecipitation,459.840579810781,3.522758724643463,724.340914661803,4.015318802276875,10826.85475567618,0.9076078587193244,39.664083950143535,40.68292771792032,0.7619912028372845,62.735654602662414
catalyst_199,Pd,2.1694723504114712,K,2.8004584872169773,Al2O3,wet_impregnation,712.2927412803604,4.83395878997119,651.6267687885778,4.889679996160414,27952.54582986424,0.8636100014961046,40.54849510141452,37.50837376652814,0.625291695855959,91.36116338179258
catalyst_200,Ni,1.467057695665698,La,0.7108522335194778,CeO2,coprecipitation,485.3573391902758,4.6605847769536215,647.1978840005485,1.475497564708288,40588.76565905117,1.0684221135439658,63.15276254799322,60.778016844082416,0.5,57.82569617271637
catalyst_201,Pd,1.2267407256330642,La,4.194986638590054,Al2O3,sol_gel,404.5671933816295,4.814799118516204,891.0771329178172,2.750645312592814,19398.93619983811,1.0819484040173526,85.20722931938612,93.16618567918474,1.2,70.6206052916511
catalyst_202,Rh,2.0664312289156053,Mg,4.807566694915424,TiO2,wet_impregnation,685.7643054506393,5.809868466751388,668.0182146989889,4.517364080706113,42351.599382541535,1.0708609649830694,33.289531270755575,35.39616461485512,0.7375283276434935,88.24070706518587
catalyst_203,Ru,8.495473391094439,Mg,4.530435302406302,SiO2,wet_impregnation,404.8627085909547,4.69607967623517,615.5507397359187,3.195434660309424,21505.30916174713,0.9227106398088564,32.33085657161666,31.257795220013083,0.5,92.14325585527207
catalyst_204,Rh,4.202692833332902,,0.0,CeO2,incipient_wetness,433.5678143285718,3.333850374384042,803.2622836510602,1.2884443717177407,18216.056339121176,0.9525764165653244,69.01738472460305,72.89610506373495,0.9405305039882006,86.04511032143927
catalyst_205,Pd,9.471452034176664,Ca,4.573655574782518,SiO2,wet_impregnation,404.5922638997511,3.800466105899244,893.131269915472,1.4124854496323032,31911.38777533278,1.1915830028164416,68.26801509597841,69.39011229449785,1.1101956198706922,66.63316006173048
catalyst_206,Pd,2.847996448361198,Mg,2.41519848779445,CeO2,incipient_wetness,507.4135024270429,3.1498466595890005,797.0268190423672,4.874149326799569,34145.48802237501,0.8307917868259865,68.18058217965695,69.53116570238832,0.8668881270521289,54.42057215517932
catalyst_207,Co,1.1359961579302753,,0.0,MgO,wet_impregnation,786.0061477817887,3.00357218276441,802.8078864157642,3.8265194795148383,34400.29668317943,0.9251629576854592,55.66599438276069,59.74180987959701,0.7519634113371501,55.6191699883601
catalyst_208,Ni,9.502626329047716,La,3.682676141673963,MgO,incipient_wetness,753.1975299319092,2.8105305365413726,776.2757613328206,3.804558377669895,37204.4754178789,0.9632606763466792,61.7916023016342,58.74035200165436,0.8269674089753319,95.1032725420884
catalyst_209,Co,8.55821445997984,K,0.9427030287462556,Al2O3,sol_gel,668.9841992100115,5.908027817755774,630.5679302618811,1.033279768908768,27343.31170530457,0.837050193220547,27.117512152151217,26.75967473727975,0.5801019482301043,89.22811094560743
catalyst_210,Pt,1.0814874542233388,Ce,2.947269947423486,CeO2,sol_gel,645.3166739549516,4.550752987583742,672.6066239942631,3.856210893512507,13655.659453271055,0.8797081345867204,61.764457992676114,55.757809532072464,0.7020074222960394,67.08660955944293
catalyst_211,Ru,3.2280379325189776,Ca,0.3126314787142287,CeO2,sol_gel,583.5762066387281,4.9309338991446605,782.0195174152309,3.691486674392319,13245.967141449566,1.180596284070715,58.56594187128721,62.34911202157588,0.9092921784664102,63.59862859639667
catalyst_212,Ru,5.622499418898921,Mg,1.266785850298307,SiO2,wet_impregnation,795.0638369365007,3.1659829636948915,831.2227592716655,2.7099826014270367,18248.696203365595,1.1198875055859443,61.51050543738248,66.61904130354246,0.9235626332124736,81.99022628128812
catalyst_213,Pt,6.672224975105421,Ca,1.2419180437160375,SiO2,wet_impregnation,682.1843321133945,3.710405334813349,732.7636544444237,3.597289298307526,47451.224858757065,0.8256025386434485,50.51809107939491,49.95147465838912,0.8514860975868275,59.65273891724804
catalyst_214,Ru,5.419861564448486,Ca,4.635553144292136,CeO2,wet_impregnation,442.1572872431221,5.057762912302017,722.9013160127978,3.620694858097352,20409.46391940917,0.8637969050165434,50.77683258573346,54.653040645158256,0.6419166530469074,89.6714283293966
catalyst_215,Pt,3.6026870166635483,Mg,1.5490343766123449,ZrO2,incipient_wetness,499.9827785590485,4.060022638838893,760.6661444639018,2.427543900684441,24151.56634945744,1.1314222391624325,61.75535645280311,66.86608702229188,0.9218858115252596,87.74517118695111
catalyst_216,Ru,5.550707380797629,La,4.705604062668368,Al2O3,sol_gel,750.5277732569245,2.410271850334359,717.8192229814249,3.213484758999088,30125.2989020616,0.8775452271747571,46.01427303508403,49.12399467933852,0.8203381547317956,72.1684871012053
catalyst_217,Ru,3.663485999727909,Ce,2.295946168662809,TiO2,coprecipitation,564.4374435521759,4.887716910062718,715.4410851663309,2.957505795882681,27184.34368529453,1.0962504595577482,43.10386531154326,45.598994574626055,0.842955914814327,57.745414450658416
catalyst_218,Ni,4.727808330146473,,0.0,Al2O3,sol_gel,692.9655459250674,5.526649929330851,636.4486173263297,3.538557025949522,33285.752303111934,0.8473660156703728,30.11220417678037,28.10631625668337,0.5,68.76957771811513
catalyst_219,Pt,9.638765224421098,,0.0,TiO2,sol_gel,646.5201943702896,4.227513772688384,724.7325310569965,2.715777333720577,31636.200153523238,1.0785719228144428,46.76353780353856,46.76459234073811,0.8029279707262367,76.24089224476586
catalyst_220,Ni,5.792536597743836,La,0.5769732108945869,MgO,wet_impregnation,642.2551557293646,2.4688156227209337,701.1619726697256,1.5713678592573277,37682.94588097476,0.8825008455344611,57.04190483371217,53.66863348990341,0.6788618883437099,95.66921737883268
catalyst_221,Ni,8.134823022155315,Ce,0.3452295315729986,TiO2,wet_impregnation,589.7020083907814,4.2427131797558,788.5279369843761,3.7545265172315023,20130.895340908603,0.8039915106633798,65.5242817835775,69.92905600305764,1.0529179223882656,91.96019274353723
catalyst_222,Ni,4.002655562531791,Mg,3.95779101295685,ZrO2,incipient_wetness,580.517645211702,2.733768785613738,856.4922058684423,4.530239507089389,28652.390245606806,0.8302798909239151,86.37333595773946,93.31384858708304,0.9672542462282054,59.98190524589072
catalyst_223,Ru,2.6355096390534083,,0.0,ZrO2,incipient_wetness,697.232615852552,5.391711535053394,763.6755548007443,4.926829370084566,28019.14285882381,1.0053472840899662,46.54489077940972,48.67883199376204,0.8179898686731437,53.29825653075012
